8.571428571428570987e-04,1.385714285714285780e-02,7.542857142857142816e-02,9.942857142857142172e-02,1.225714285714285673e-01,1.570000000000000007e-01,1.687142857142857055e-01,1.732857142857142929e-01
5.142857142857142592e-03,1.700000000000000122e-02,5.385714285714286037e-02,7.271428571428571741e-02,1.027142857142857163e-01,1.514285714285714401e-01,1.814285714285714390e-01,2.058571428571428497e-01
0.000000000000000000e+00,4.142857142857142572e-03,1.557142857142857113e-02,5.371428571428571441e-02,1.017142857142857154e-01,1.432857142857142940e-01,1.458571428571428519e-01,1.505714285714285783e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.214285714285714274e-02,3.657142857142857417e-02,8.357142857142857428e-02,1.274285714285714188e-01,1.505714285714285783e-01,1.575714285714285845e-01
1.571428571428571492e-03,1.499999999999999944e-02,2.728571428571428467e-02,5.314285714285714446e-02,7.442857142857142727e-02,1.014285714285714235e-01,1.271428571428571408e-01,1.317142857142857004e-01
1.285714285714285648e-03,9.285714285714286031e-03,2.885714285714285551e-02,5.971428571428571280e-02,9.214285714285713746e-02,1.264285714285714179e-01,1.645714285714285630e-01,1.799999999999999933e-01
1.428571428571428679e-04,7.142857142857142851e-04,1.385714285714285780e-02,3.414285714285714146e-02,8.114285714285714157e-02,1.137142857142857122e-01,1.488571428571428545e-01,1.694285714285714284e-01
0.000000000000000000e+00,5.714285714285714714e-04,4.428571428571428416e-03,2.071428571428571286e-02,3.957142857142856990e-02,6.800000000000000488e-02,1.278571428571428636e-01,1.461428571428571299e-01
1.428571428571428570e-03,6.000000000000000125e-03,2.585714285714285632e-02,5.457142857142856934e-02,7.685714285714285998e-02,1.195714285714285646e-01,1.695714285714285674e-01,1.854285714285714148e-01
1.285714285714285648e-03,9.285714285714286031e-03,2.814285714285714307e-02,6.014285714285714374e-02,1.005714285714285755e-01,1.308571428571428663e-01,1.662857142857142867e-01,1.812857142857142723e-01
